serial_no,action,price,positions
4820,stay,11601.976080126333,-1
4821,stay,11534.174761097778,-1
4822,buy,11316.65548042204,0
4823,short,11328.324145506876,-1
4824,stay,10987.069193272528,-1
4825,stay,10939.674724520168,-1
4826,buy,10985.910315843454,0
4827,stay,10896.533223184244,0
4829,short,10921.675000620931,-1
4830,stay,10905.643914618182,-1
4831,buy,10804.271649523242,0
4832,short,10895.057523111192,-1
4833,buy,10773.09356172394,0
4834,short,10850.094010186262,-1
4835,buy,10927.962747799738,0
4836,short,10799.986713528117,-1
4837,buy,10760.851048704191,0
4838,stay,10754.529184492005,0
4839,stay,10758.019753555229,0
4840,short,10905.120058646193,-1
4841,stay,11004.02006137451,-1
4842,buy,10893.268103394488,0
4843,buy,10830.474457981209,1
4844,sell,10846.690623515362,0
4845,short,10826.439002403024,-1
4846,buy,10886.699200972276,0
4847,stay,10912.196533917177,0
4848,buy,10871.25239066988,1
4849,sell,10854.849865695063,0
4850,buy,10748.247104016647,1
4851,sell,10597.14230311481,0
4852,short,10576.748158203269,-1
4853,buy,10436.378232539751,0
4854,short,10445.59906800356,-1
4855,buy,10370.861739367529,0
4856,short,10344.302155152132,-1
4857,buy,10416.7231788787,0
4860,short,10581.747610819752,-1
4861,buy,10490.535660468917,0
4862,short,10383.657463294148,-1
4863,stay,10334.0389114916,-1
4864,stay,10229.718716435942,-1
4865,buy,10261.809822422589,0
4867,buy,10226.443026132232,1
4868,stay,10231.345361931368,1
4869,sell,10135.576153546594,0
4870,buy,10132.525046389266,1
4871,sell,10188.032108441212,0
4872,stay,10142.769493410044,0
4873,buy,10051.109268564873,1
4874,stay,9928.86606158512,1
4875,stay,9973.952719166806,1
4876,sell,10029.500221452246,0
4877,stay,9886.81635678178,0
4878,short,9850.771134970266,-1
4879,buy,9916.026773978676,0
4880,short,9874.667818933338,-1
4881,stay,9801.059015335324,-1
4882,stay,9644.953297812515,-1
4883,stay,9659.126480725055,-1
4884,stay,9555.38302882148,-1
4885,stay,9671.074891444983,-1
4886,stay,9834.910933581608,-1
4887,stay,9698.065437505667,-1
4888,stay,9747.239828745776,-1
4889,buy,9791.476231737002,0
4890,stay,9937.439929499576,0
4891,short,10021.991544210166,-1
4892,buy,9998.913824698391,0
4893,short,10010.885081283352,-1
4894,buy,10077.62291493455,0
4895,short,10024.217572149975,-1
4896,stay,10092.354538662008,-1
4897,buy,9938.183521006744,0
4898,short,9969.943867126593,-1
4899,stay,10050.517903107724,-1
4900,buy,9921.284487590505,0
4901,short,9857.48991187461,-1
4902,buy,10007.527165445785,0
4903,buy,9968.00499830216,1
4904,stay,9992.948371446622,1
4905,stay,10067.149043594918,1
4906,stay,10141.617338588892,1
4907,stay,10090.832826514985,1
4908,stay,10203.06654078019,1
4909,sell,10029.731348496782,0
4910,short,9949.442369452536,-1
4911,stay,9913.906696674185,-1
4912,stay,9829.529384423662,-1
4913,stay,9999.349906036825,-1
4914,stay,9972.325039219424,-1
4915,buy,9809.827104332086,0
4916,buy,9634.493408244702,1
4917,sell,9687.713433405544,0
4918,short,9636.245665842143,-1
4919,stay,9515.319284745025,-1
4920,buy,9577.6197475042,0
4922,short,9508.614476088918,-1
4923,buy,9464.965867599183,0
4924,short,9465.942965769558,-1
4925,buy,9540.027374931256,0
4926,short,9542.202372165351,-1
4927,buy,9534.660776739123,0
4929,short,9619.855890574268,-1
4930,buy,9560.16602267494,0
4931,buy,9627.181017024175,1
4932,sell,9745.51005428445,0
4933,stay,9676.42865414677,0
4934,short,9747.677648775429,-1
4935,stay,9613.180199659806,-1
4936,buy,9698.066271269838,0
4937,stay,9525.155656264677,0
4938,short,9642.945082629634,-1
4939,buy,9641.252835262814,0
4940,short,9420.445089586554,-1
4941,stay,9424.713681555886,-1
4942,buy,9417.396403324865,0
4943,short,9429.080772011208,-1
4944,stay,9445.176420143524,-1
4945,buy,9321.38070324701,0
4946,short,9169.54317227729,-1
4947,stay,9122.861824704798,-1
4948,buy,9104.197301142083,0
4949,buy,9110.998137655162,1
4950,sell,9095.917602176754,0
4953,stay,8883.717161246328,0
4954,short,8718.05710832942,-1
4955,buy,8562.53445988569,0
4956,stay,8677.604206189322,0
4957,stay,8924.41272775671,0
4958,short,8814.604393626814,-1
4959,stay,8759.271312760668,-1
4960,stay,8596.494753915926,-1
4961,buy,8386.89235600318,0
4963,stay,8326.009252171345,0
4964,stay,8313.981771038949,0
4965,short,8321.857002631377,-1
4966,buy,8301.935212568456,0
4967,short,8212.134118091803,-1
4968,stay,8197.544161757001,-1
4969,buy,8240.467104703068,0
4971,stay,8281.961592918346,0
4972,stay,8411.107475242534,0
4973,short,8378.22145859394,-1
4974,buy,8338.411798510684,0
4975,stay,8398.29526655113,0
4976,short,8457.707716902061,-1
4977,stay,8518.56161340445,-1
4978,buy,8584.389684862044,0
4979,short,8685.24307877973,-1
4980,stay,8697.68337086355,-1
4981,buy,8820.390932051503,0
4982,buy,8717.25391181977,1
4983,sell,8731.706633048578,0
4984,short,8827.677266308712,-1
4985,buy,8909.381474944856,0
4986,buy,8657.386925517601,1
4987,stay,8686.019693821396,1
4988,sell,8628.567348700604,0
4989,short,8509.804046343532,-1
4990,buy,8529.436238836479,0
4991,short,8473.80537110615,-1
4992,buy,8491.371993873674,0
4993,short,8440.550009431032,-1
4994,buy,8447.918614656872,0
4995,short,8494.316440477447,-1
4996,buy,8511.589004321188,0
4997,short,8505.97503424968,-1
4998,stay,8399.121954682278,-1
4999,buy,8397.697327493604,0
5000,short,8359.215151524186,-1
5001,stay,8439.147110467318,-1
5002,stay,8479.35564535892,-1
5003,stay,8548.025017308106,-1
5004,buy,8574.80100637355,0
5005,short,8570.531399876485,-1
5006,buy,8460.715411306332,0
5007,short,8461.195260979337,-1
5008,stay,8394.828045388034,-1
5009,buy,8440.080663404662,0
5010,short,8601.183341608412,-1
5011,stay,8698.938069266964,-1
5012,stay,8671.596870718624,-1
5013,stay,8669.283209488416,-1
5014,buy,8713.943992975717,0
5015,short,8584.69891855652,-1
5016,stay,8458.693806603476,-1
5017,stay,8366.357722912693,-1
5018,stay,8345.420569832573,-1
5019,buy,8184.177764842609,0
5020,stay,8246.982541445816,0
5021,short,8157.950682367677,-1
5022,stay,8060.581521449924,-1
5023,stay,8244.935326565294,-1
5024,buy,8286.382339072417,0
5025,stay,8307.82020490625,0
5026,buy,8233.460362913745,1
5027,sell,8289.605836566543,0
5029,stay,8278.54686836135,0
5031,stay,8246.383651599615,0
5032,short,8190.032179524828,-1
5033,buy,8175.956289972333,0
5034,stay,8171.984139546485,0
5035,short,8243.594032172661,-1
5036,buy,8173.296259278071,0
5037,buy,8268.24042158782,1
5038,sell,8113.503004462764,0
5039,short,7983.710343863841,-1
5040,buy,8141.718506595793,0
5043,short,7980.616794103451,-1
5044,buy,7976.994754489825,0
5045,stay,8017.749312979951,0
5046,short,8047.388932746271,-1
5047,buy,8069.3767617227395,0
5048,short,8033.953295008507,-1
5049,buy,8220.84111792064,0
5050,short,8254.400306001939,-1
5051,buy,8223.754085041624,0
5052,short,8301.689885753247,-1
5053,stay,8199.75581594094,-1
5054,buy,8189.426993223306,0
5055,buy,8107.0906637024655,1
5056,stay,8083.843113247946,1
5057,sell,8151.177100456964,0
5058,stay,8166.729511849806,0
5059,stay,8233.685581890819,0
5060,short,8231.040232182395,-1
5061,stay,8099.136276208632,-1
5062,stay,8031.467160968328,-1
5063,buy,7941.983679989692,0
5064,short,7967.892645231313,-1
5065,stay,7907.541601487152,-1
5066,stay,7931.106627201922,-1
5067,buy,7802.461772359991,0
5068,buy,7832.6577285724015,1
5069,sell,7820.780391430723,0
5070,stay,7663.012083513316,0
5071,short,7684.706101183828,-1
5072,stay,7670.862519838962,-1
5073,buy,7746.233014182306,0
5074,buy,7756.844675719948,1
5075,sell,7693.777824188689,0
5076,stay,7749.904603738554,0
5077,short,7716.732626793039,-1
5078,stay,7874.934879210762,-1
5079,stay,7995.542780464188,-1
5080,stay,8141.642289328598,-1
5081,stay,8124.854680353461,-1
5082,stay,8149.706095757926,-1
5083,stay,8083.81402042961,-1
5084,buy,8179.250517519268,0
5086,short,8004.006484751047,-1
5087,buy,8068.864355001831,0
5088,buy,8084.678323520375,1
5089,sell,8102.869898869096,0
5090,short,8174.73993259039,-1
5091,buy,8178.187712735556,0
5092,short,8260.869906861937,-1
5093,buy,8249.939669385325,0
5094,short,8199.677864580619,-1
5095,stay,8111.064139719299,-1
5096,stay,8080.031279274083,-1
5097,stay,8058.548305909649,-1
5098,buy,8059.196367136017,0
5099,short,8131.146188741579,-1
5100,stay,8152.869003652841,-1
5101,stay,8216.430777415568,-1
5102,buy,8244.685777723636,0
5103,short,8277.241756884438,-1
5104,stay,8341.707316425298,-1
5105,stay,8322.770934144924,-1
5106,buy,8410.51331868304,0
5107,stay,8418.401379109542,0
5108,short,8398.165567029837,-1
5109,buy,8370.361809384027,0
5110,short,8402.173765942387,-1
5111,buy,8523.551794656738,0
5112,stay,8539.07149313074,0
5113,short,8543.070126315728,-1
5114,buy,8550.025742950904,0
5115,short,8610.499059713407,-1
5116,stay,8652.37198304497,-1
5117,stay,8853.436769282616,-1
5118,stay,8724.075126076894,-1
5119,stay,8649.51319001112,-1
5120,buy,8570.876851802903,0
5121,short,8629.474478630078,-1
5122,stay,8577.478678897696,-1
5123,buy,8424.853861763948,0
5124,stay,8334.058121701022,0
5125,short,8373.195921490978,-1
5126,buy,8388.619199100587,0
5127,short,8335.258916779438,-1
5128,stay,8427.413683464778,-1
5129,stay,8521.0875753814,-1
5130,buy,8573.646811126842,0
5131,short,8662.364402529458,-1
5132,buy,8541.500692068475,0
5133,stay,8658.616136261715,0
5136,short,9041.400668061904,-1
5137,stay,8985.824483223048,-1
5138,stay,9088.88396617982,-1
5139,stay,9196.329945811707,-1
5140,buy,9172.40460660361,0
5141,short,9159.335038456104,-1
5142,stay,9215.415933019724,-1
5143,stay,9307.314861444636,-1
5144,buy,9384.839465494631,0
5145,stay,9359.512041574892,0
5146,short,9426.094611080058,-1
5147,stay,9466.328383690045,-1
5148,stay,9364.54887452102,-1
5149,stay,9227.086466081377,-1
5150,buy,9250.807930046683,0
5152,stay,9473.299994212426,0
5153,buy,9540.685848073492,1
5154,stay,9603.118946932624,1
5155,sell,9599.065877424342,0
5156,short,9582.139360267363,-1
5157,stay,9891.099223303425,-1
5158,stay,9992.55526487033,-1
5159,buy,10135.232772341686,0
5160,short,10257.624479432694,-1
5161,stay,10294.334724100829,-1
5162,buy,10346.94134000752,0
5163,stay,10219.94623042684,0
5164,stay,10327.34770710223,0
5165,buy,10237.736490537907,1
5166,sell,10212.96652574298,0
5167,stay,10343.677044245536,0
5168,short,10316.46657211608,-1
5169,buy,10168.765699391692,0
5170,short,10244.564654983602,-1
5171,stay,10317.459943446122,-1
5172,buy,10356.845235939623,0
5173,buy,10203.648106999824,1
5174,stay,10155.687819722649,1
5175,sell,10094.871475739195,0
5176,short,10247.21952685186,-1
5177,buy,10243.989890418376,0
5178,stay,10340.966583702811,0
5179,short,10264.369060463618,-1
5180,stay,10324.364873011024,-1
5181,buy,10503.130023635178,0
5182,stay,10707.628157275458,0
5183,stay,10594.259759931609,0
5186,short,10547.24844039167,-1
5187,stay,10723.097167263306,-1
5188,stay,10476.99953107583,-1
5189,stay,10520.74356459984,-1
5190,stay,10271.18321893685,-1
5191,buy,10258.246239619632,0
5193,stay,10115.236537563806,0
5194,buy,10327.473045951723,1
5195,stay,10537.049309372576,1
5196,stay,10610.613241515546,1
5197,sell,10838.503271256764,0
5198,stay,10746.6175269954,0
5199,stay,10686.334360231853,0
5200,short,10603.799973867604,-1
5201,stay,10565.21441478039,-1
5202,buy,10532.63135717858,0
5204,short,10557.008859805734,-1
5205,stay,10457.421358619604,-1
5206,stay,10610.511848974167,-1
5207,stay,10693.24507371323,-1
5208,buy,10641.89253405882,0
5209,short,10762.77771651133,-1
5210,buy,10748.664814999258,0
5211,stay,10611.284158204297,0
5212,short,10665.820906504605,-1
5213,stay,10782.733727497764,-1
5214,stay,10913.25067078121,-1
5215,buy,10855.847397986528,0
5217,stay,10984.695312449776,0
5218,stay,11007.61371871359,0
5219,short,11152.402054664322,-1
5220,stay,11239.24247103568,-1
5221,buy,11168.262993749684,0
5223,stay,11127.322073279012,0
5224,short,11288.060831132456,-1
5225,buy,11335.862137181228,0
5226,buy,11551.155590227552,1
5227,sell,11546.775966666071,0
5228,short,11420.818060210864,-1
5229,stay,11412.684618231737,-1
5230,buy,11383.927430118254,0
5231,short,11405.570624116272,-1
5232,stay,11199.000414376364,-1
5233,buy,11016.337955667375,0
5234,short,11111.214420976232,-1
5235,stay,11104.92286868696,-1
5236,stay,10963.635735846749,-1
5237,stay,10865.7278655011,-1
5238,buy,10883.925282794857,0
5239,stay,11131.506049746167,0
5240,short,11173.955653492543,-1
5241,buy,10984.198402640335,0
5242,stay,11020.602812167755,0
5243,short,10918.143667527502,-1
5244,stay,10768.340608090048,-1
5245,stay,10859.034945211006,-1
5246,buy,10666.516695847937,0
5247,buy,10685.785800462356,1
5248,sell,10622.201901412773,0
5249,buy,10360.784664984158,1
5250,sell,10366.393029178127,0
5251,short,10452.131849566713,-1
5252,stay,10503.525380990666,-1
5253,stay,10730.190089389142,-1
5254,stay,10686.45290573723,-1
5255,buy,10655.675835085178,0
5256,buy,10658.2861546252,1
5257,sell,10568.077107056137,0
5258,stay,10404.582121951516,0
5259,short,10464.315778768418,-1
5260,buy,10452.73931478722,0
5261,short,10535.630141724654,-1
5262,stay,10557.331812184651,-1
5263,buy,10864.135236558444,0
5264,short,11044.167714280937,-1
5265,buy,10998.167781831757,0
5266,short,11023.654830698064,-1
5267,stay,10966.168752986789,-1
5268,stay,11097.866869889343,-1
5269,stay,11117.424956983348,-1
5270,stay,11222.473010921263,-1
5271,buy,11117.09605591912,0
5272,short,11315.967427903972,-1
5273,stay,11403.07208945076,-1
5274,stay,11349.208033460483,-1
5275,buy,11263.700405513153,0
5276,stay,11161.479761841869,0
5277,short,11285.778922455218,-1
5278,stay,11115.65701609274,-1
5279,stay,11159.557941016434,-1
5280,buy,11225.711293347087,0
5281,buy,11406.385997673213,1
5282,sell,11388.189278457754,0
5283,short,11330.276300308067,-1
5284,stay,11162.782628680709,-1
5285,stay,11107.375520714751,-1
5286,stay,11232.919656916189,-1
5287,buy,11432.07521489324,0
5288,short,11362.314761431538,-1
5289,buy,11255.374410969216,0
5290,buy,11120.165279925077,1
5291,stay,11215.910613412025,1
5292,sell,11491.425772350716,0
5293,buy,11467.64013246593,1
5294,stay,11519.146121086153,1
5295,sell,11399.214841042733,0
5296,short,11427.85418920193,-1
5297,buy,11450.807718361935,0
5298,stay,11388.898167489497,0
5299,short,11320.987245041735,-1
5300,stay,11253.800216201806,-1
5301,stay,11450.10154697018,-1
5302,buy,11466.070194795857,0
5303,stay,11416.42183162176,0
5305,short,11635.10656985901,-1
5306,buy,11676.325749464388,0
5307,short,11954.396525712087,-1
5308,buy,11899.044307581396,0
5309,short,11726.767724401298,-1
5310,buy,11761.610370365785,0
5311,short,11530.13622084372,-1
5312,stay,11344.20290333108,-1
5313,buy,11409.846604087446,0
5314,stay,11368.659994994676,0
5316,short,11428.60970616724,-1
5317,stay,11436.260962681246,-1
5318,stay,11404.321443391134,-1
5319,buy,11409.354144538893,0
5320,stay,11615.587259484288,0
5321,short,11699.24280978493,-1
5322,stay,11588.708639186849,-1
5323,stay,11668.317988758885,-1
5324,stay,11505.01522401207,-1
5325,stay,11463.786295463864,-1
5326,buy,11641.154650240704,0
5327,short,11468.514491589918,-1
5328,stay,11637.817416388618,-1
5329,stay,11562.71292471881,-1
5330,stay,11640.121302593723,-1
5331,buy,11814.48140647848,0
5332,short,11875.82356974157,-1
5333,buy,11913.914579997034,0
5334,short,12060.27016143468,-1
5335,stay,12114.174884836892,-1
5336,stay,12042.440601807646,-1
5337,stay,12064.893215842409,-1
5338,buy,12011.728558036662,0
5339,short,11965.154710964182,-1
5340,stay,12114.00154227636,-1
5341,buy,12041.588947455855,0
5342,short,12142.010757364436,-1
5343,stay,12214.557230139166,-1
5344,buy,12134.713290538544,0
5345,short,12394.952550308635,-1
5346,buy,12400.860058744467,0
5347,stay,12245.642313081322,0
5348,buy,12018.073073304791,1
5349,sell,12075.431210667435,0
5350,buy,11650.036964418068,1
5351,sell,11445.468042528602,0
5352,stay,11522.996101337822,0
5353,stay,11530.527754175157,0
5354,stay,11619.868962489458,0
5355,short,11677.02875206634,-1
5356,stay,11821.087961689882,-1
5357,stay,12125.9675691906,-1
5358,stay,11781.339385627169,-1
5359,buy,11829.073433322505,0
5361,short,11983.601892381426,-1
5362,buy,12092.630000014684,0
5363,short,12018.288847240345,-1
5364,buy,11773.529137581669,0
5365,short,11817.902297408942,-1
5366,buy,11852.910597849725,0
5368,short,11770.1178244795,-1
5369,stay,11577.97398890349,-1
5370,stay,11554.839291258731,-1
5371,stay,11489.601868460995,-1
5372,stay,11409.244128380577,-1
5373,stay,11456.068468302274,-1
5374,stay,11536.726327788509,-1
5375,buy,11391.975511779,0
5376,stay,11227.77624162993,0
5377,short,11324.029768781216,-1
5378,buy,11247.38037341498,0
5379,short,11054.521895954176,-1
5380,buy,11161.07861549518,0
5381,buy,11209.387979222704,1
5382,sell,11502.82492833988,0
5383,short,11544.951753318846,-1
5384,buy,11623.779429508228,0
5385,short,11456.701369794871,-1
5386,stay,11485.001872516255,-1
5387,buy,11306.247274738404,0
5389,short,11654.115919572054,-1
5390,buy,11754.80963423191,0
5391,buy,11924.218771209502,1
5392,sell,11742.648342362709,0
5393,stay,11812.730822714688,0
5394,stay,11936.810595414334,0
5395,stay,12035.922886847848,0
5397,short,12045.307968200204,-1
5398,stay,11933.10995085103,-1
5399,buy,11997.306090810318,0
5400,short,12021.484418541811,-1
5401,buy,12001.262176388183,0
5402,stay,12119.367311824564,0
5403,stay,11934.438507776254,0
5404,short,11940.43022936735,-1
5405,stay,11785.151680031857,-1
5406,buy,11623.731551217712,0
5407,stay,11765.95543273702,0
5408,short,11577.492330113437,-1
5409,stay,11435.665702699744,-1
5410,buy,11618.902242437189,0
5411,stay,11648.36680933918,0
5412,stay,11834.960644005045,0
5413,short,11904.45866279399,-1
5414,stay,11771.73086310704,-1
5415,buy,11648.740466608671,0
5416,buy,11707.562062858757,1
5417,sell,11810.02747579825,0
5418,short,11986.854561555569,-1
5419,buy,12114.71314556247,0
5420,buy,11941.14044156866,1
5421,sell,11754.566419756988,0
5422,short,11752.041221682504,-1
5423,stay,11670.852067093354,-1
5424,stay,11586.147209912611,-1
5425,stay,11628.19091741886,-1
5426,stay,11611.326552821069,-1
5427,stay,11586.460935174053,-1
5428,stay,11696.921197902162,-1
5429,buy,11764.191796975125,0
5430,short,11646.186448404113,-1
5431,stay,11498.937440852074,-1
5432,buy,11542.160084317187,0
5433,short,11427.384908818056,-1
5434,buy,11437.136188845458,0
5435,short,11633.097754410594,-1
5436,stay,11421.335869232698,-1
5437,buy,11478.016134433625,0
5438,stay,11495.344779427916,0
5439,short,11353.708550529684,-1
5440,stay,11450.755863155557,-1
5441,stay,11319.271805387829,-1
5442,buy,11243.807027511692,0
5443,short,11037.88259008749,-1
5444,stay,11025.240902239631,-1
5445,stay,10883.03928388974,-1
5446,stay,10891.41286077166,-1
5447,stay,10788.057297821671,-1
5448,stay,10682.634645376853,-1
5449,stay,10476.753023222587,-1
5450,buy,10594.907874496224,0
5451,short,10648.577276239566,-1
5452,buy,10564.83981178094,0
5453,stay,10568.67015403448,0
5455,short,10313.63880037488,-1
5456,buy,10236.8643272037,0
5458,stay,10017.118932036768,0
5459,short,10034.794942042456,-1
5460,stay,10116.647014813256,-1
5461,stay,10090.085954297509,-1
5462,buy,10139.84348482738,0
5463,short,10130.654905826206,-1
5464,stay,10105.273828163512,-1
5465,stay,10020.122836306064,-1
5466,buy,10147.94849283313,0
5467,short,10149.079475790882,-1
5468,stay,10346.049809641074,-1
5469,buy,10097.540498470007,0
5470,stay,10085.170319334804,0
5471,short,10182.954996616354,-1
5472,stay,10412.213682574984,-1
5473,buy,10175.577054472897,0
5475,buy,10248.82031318062,1
5476,sell,10138.629230583583,0
5477,short,10139.124477727908,-1
5478,buy,9968.383310023337,0
5479,short,9909.560450643428,-1
5480,buy,9930.354071579712,0
5482,short,9850.6930341321,-1
5483,stay,9798.877213933056,-1
5484,stay,9731.658783886476,-1
5485,stay,9780.936761253795,-1
5486,buy,9768.43967371315,0
5487,stay,9752.671304645532,0
5488,stay,9746.602698650291,0
5489,buy,9718.281470335523,1
5490,sell,9611.921889644527,0
5491,short,9493.762886198658,-1
5492,stay,9508.249767383886,-1
5493,buy,9390.809844153931,0
5494,stay,9376.4074242682,0
5495,short,9455.173925898933,-1
5496,buy,9391.453317351594,0
5497,short,9383.618812239098,-1
5498,buy,9518.373719374904,0
5499,short,9502.313742657312,-1
5500,buy,9385.73080252289,0
5501,stay,9390.327648596967,0
5502,short,9536.1781368051,-1
5503,buy,9455.40444545014,0
5504,short,9533.28901919192,-1
5505,buy,9649.341641577385,0
5506,short,9665.410976535566,-1
5507,stay,9621.087327953635,-1
5508,buy,9413.637076714676,0
5509,stay,9450.41128054047,0
5510,short,9323.25706917968,-1
5511,buy,9435.381789599018,0
5512,buy,9335.284627945142,1
5513,sell,9374.151386737563,0
5514,short,9508.6583313212,-1
5515,stay,9369.32397892379,-1
5516,stay,9499.06367916796,-1
5517,stay,9510.517181443032,-1
5518,buy,9424.417342347724,0
5519,stay,9332.883846652769,0
5520,short,9325.131812874217,-1
5521,stay,9328.384986065805,-1
5522,stay,9243.797156641387,-1
5523,buy,9349.805389729903,0
5524,buy,9387.835050051786,1
5525,stay,9456.35004269326,1
5526,sell,9475.137486748912,0
5528,short,9555.654300530729,-1
5529,buy,9520.394340036752,0
5530,stay,9602.51048066356,0
5531,short,9494.467312154353,-1
5532,buy,9561.083059814744,0
5533,short,9694.581903625429,-1
5534,buy,9751.19693762816,0
5535,stay,9649.943746904884,0
5538,short,9558.143930757697,-1
5539,stay,9596.780651556868,-1
5540,stay,9682.2624060973,-1
5541,buy,9656.618247853248,0
5543,short,9816.82046651032,-1
5544,stay,9689.936374062258,-1
5545,stay,9654.184732166064,-1
5546,buy,9518.45098469281,0
5547,stay,9476.30396054659,0
5549,short,9376.473397225562,-1
5550,stay,9311.363129799376,-1
5551,stay,9254.11134649032,-1
5552,stay,9334.095683651516,-1
5553,stay,9155.263642501966,-1
5554,buy,9195.8909578799,0
5555,short,9117.58134166402,-1
5556,buy,8959.940908690196,0
5557,short,8923.43600852039,-1
5558,buy,8960.980116234268,0
5559,short,8888.475869469243,-1
5560,buy,8801.73338499845,0
5561,stay,8889.201162012436,0
5562,short,8882.586860686595,-1
5563,stay,9018.626248043369,-1
5564,buy,9108.52829599284,0
5565,buy,9041.340609728572,1
5566,sell,8955.456804649983,0
5567,short,8752.326648069407,-1
5568,stay,8533.292319547127,-1
5569,buy,8616.935400540973,0
5571,stay,8724.426733585555,0
5572,short,8804.879051793589,-1
5573,buy,9024.508114839677,0
5574,stay,9087.101007829568,0
5575,stay,9199.281117476532,0
5576,short,9181.280683613646,-1
5577,stay,9090.657971328465,-1
5578,buy,9022.233208630298,0
5579,buy,8985.987899608219,1
5580,sell,8940.866820689236,0
5581,stay,8902.140481851802,0
5583,short,9029.940724543305,-1
5584,stay,8912.161116125875,-1
5585,stay,8929.00838323578,-1
5586,buy,8882.705605830963,0
5587,stay,8877.669184072212,0
5588,buy,8918.783035357214,1
5589,sell,9019.120512808642,0
5591,short,8886.381164696357,-1
5592,stay,8923.57831958964,-1
5593,buy,8732.312262707623,0
5594,buy,8776.754203545484,1
5595,sell,8731.19677096628,0
5597,short,9020.207148988611,-1
5598,stay,8999.092354221571,-1
5599,buy,8944.766380704694,0
5600,buy,8841.795563799116,1
5601,sell,8912.314492671065,0
5603,stay,9129.811691380664,0
5604,buy,9140.25834874632,1
5605,sell,9189.323363578167,0
5607,short,9071.285750957471,-1
5608,buy,8931.484984466235,0
5609,stay,8849.23516718581,0
5610,short,8804.116377126391,-1
5611,stay,8821.065706557143,-1
5612,buy,8793.959321515975,0
5613,short,8871.503171949973,-1
5614,buy,8797.937080934913,0
5615,short,8732.939057034482,-1
5616,stay,8834.40767119552,-1
5617,buy,8783.343590189566,0
5618,short,8755.681146409926,-1
5619,stay,8955.120477052511,-1
5620,stay,9006.686439639823,-1
5621,buy,8779.396564362843,0
5622,stay,8711.101783346063,0
5623,buy,8636.209567844448,1
5624,sell,8777.345223745113,0
5625,short,8866.719938625245,-1
5626,buy,8796.259042835625,0
5628,short,8813.699902033963,-1
5629,stay,8858.65483296109,-1
5630,stay,8887.41261963656,-1
5631,stay,9013.13697386067,-1
5632,buy,9037.073308341873,0
5633,stay,8958.745875203671,0
5634,short,9027.397383396556,-1
5635,buy,9086.27254576821,0
5636,stay,9081.454144032346,0
5637,short,9041.296038886252,-1
5638,stay,9109.5486586365,-1
5639,buy,9177.765981701134,0
5640,stay,9172.37155797666,0
5641,short,9026.576873069513,-1
5642,stay,8870.454878482396,-1
5643,stay,8962.728506547122,-1
5644,stay,8909.184535074297,-1
5645,stay,8802.811636625434,-1
5646,buy,9003.036543675982,0
5647,short,8961.579800408133,-1
5648,stay,9096.282646075657,-1
5649,buy,8823.080468135358,0
5650,stay,8765.874114711234,0
5651,short,8872.462441171132,-1
5652,buy,8958.675815604967,0
5653,short,8944.032196668351,-1
5654,stay,9106.798122862612,-1
5655,stay,9201.94996502186,-1
5656,buy,9088.243950236088,0
5657,short,9188.684326768918,-1
5658,buy,9111.766267629082,0
5659,stay,9061.78634679924,0
5660,short,9030.395524304187,-1
5661,stay,8950.8670909999,-1
5662,stay,8930.136287881998,-1
5663,stay,8872.40145742957,-1
5664,buy,8954.977808897609,0
5665,short,8946.694426477745,-1
5666,buy,9036.3665868805,0
5667,stay,9066.437794099542,0
5668,short,9050.785179164151,-1
5669,buy,9113.269519594032,0
5670,short,9161.627170806209,-1
5671,buy,9320.819090844265,0
5672,stay,9233.666089215556,0
5673,short,9270.65747842147,-1
5674,stay,9297.089046141498,-1
5675,buy,9335.134755258896,0
5676,short,9420.731944479916,-1
5677,stay,9329.521724473874,-1
5678,stay,9193.842184556352,-1
5679,buy,9350.938651837376,0
5680,short,9143.427552931544,-1
5681,buy,9086.4390538856,0
5682,short,9162.366870359485,-1
5683,buy,9102.41526507128,0
5684,stay,9139.298419143232,0
5685,short,9157.56137285378,-1
5686,stay,9144.415177514087,-1
5687,buy,9138.701914312269,0
5688,short,9066.235345510204,-1
5689,buy,9079.22578146767,0
5690,short,9149.55148743394,-1
5691,buy,9100.34741543251,0
5692,short,9063.196932546103,-1
5693,stay,9164.365657832055,-1
5694,buy,9164.870834472811,0
5695,short,9074.500784048292,-1
5696,stay,9087.913776522852,-1
5697,stay,9070.784291932006,-1
5698,buy,9217.721698417789,0
5699,buy,9251.566719267945,1
5700,stay,9323.324464271876,1
5701,stay,9328.54407232111,1
5702,sell,9381.128026582686,0
5703,stay,9167.836286746917,0
5704,buy,9230.48578807972,1
5705,stay,9311.476753019278,1
5706,stay,9174.016259388764,1
5707,sell,9119.016924300093,0
5708,buy,9252.05774821656,1
5709,sell,9272.162547059135,0
5710,short,9228.067038709944,-1
5711,buy,9169.955344949592,0
5713,short,9165.122735305704,-1
5714,buy,9130.48659302574,0
5715,stay,9116.335044316416,0
5716,short,9065.147667897118,-1
5717,stay,8943.737576066258,-1
5718,stay,8818.61910872436,-1
5719,stay,8535.724826354593,-1
5720,buy,8391.504019302862,0
5721,short,8220.788773580658,-1
5722,buy,8347.718879945885,0
5723,short,8436.026646109867,-1
5724,buy,8290.761003604699,0
5725,short,8245.391299342245,-1
5726,stay,8236.985096135586,-1
